idx	marker_handle	box	layer	type	subType	message
578	0x7fd76302cfe0	{188.31 131.75 188.57 132.01}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net u_core_u_ctx_bank_ctx_snapshot_q[0][nfast_hit_packed][43] Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 188.3000 131.7400 188.5800 132.2890 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
579	0x7fd76302cec0	{187.75 138.47 188.01 138.73}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net u_core_u_ctx_bank_ctx_snapshot_q[0][nfast_hit_packed][48] Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 187.7400 138.4600 188.0200 138.7400 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
580	0x7fd76302ce90	{187.75 131.75 188.01 132.01}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net u_core_u_ctx_bank_ctx_snapshot_q[0][nfast_hit_packed][43] Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 187.7400 131.4710 188.0200 132.0200 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
581	0x7fd76302cda0	{187.19 137.91 187.45 138.17}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net FE_OFN98_u_core_n_68661 Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 187.1800 137.6310 187.4600 138.1800 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
582	0x7fd76302cc80	{186.63 139.59 186.89 139.85}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net FE_OFN70_u_core_n_67823 Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 186.6200 139.5800 186.9000 139.8600 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
583	0x7fd763016680	{184.95 139.03 185.21 139.29}	VIA1	Geometry	Cut_Enclosure	Regular Wire of Net u_core_hit_capture_snapshot[nfast_hit_packed][48] Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 184.9400 139.0200 185.2200 139.3000 2     LEF Description:   ENCLOSURE ABOVE   0.010000 0.060000 ;
584	0x7fd763016770	{186.07 139.03 186.33 139.29}	VIA1	Geometry	Cut_Enclosure	Regular Wire of Net FE_OFN98_u_core_n_68661 Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 186.0600 138.7510 186.3400 139.3000 2     LEF Description:   ENCLOSURE ABOVE   0.010000 0.060000 ;
585	0x7fd763016800	{186.63 139.59 186.89 139.85}	VIA1	Geometry	Cut_Enclosure	Regular Wire of Net FE_OFN70_u_core_n_67823 Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 186.6200 139.5800 186.9000 139.8600 2     LEF Description:   ENCLOSURE ABOVE   0.010000 0.060000 ;
586	0x7fd763016920	{187.75 138.47 188.01 138.73}	VIA1	Geometry	Cut_Enclosure	Regular Wire of Net u_core_u_ctx_bank_ctx_snapshot_q[0][nfast_hit_packed][48] Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 187.7400 138.4600 188.0200 138.7400 2     LEF Description:   ENCLOSURE ABOVE   0.010000 0.060000 ;
587	0x7fd763016a10	{188.31 132.87 188.57 133.13}	VIA1	Geometry	Cut_Enclosure	Regular Wire of Net u_core_u_ctx_bank_ctx_snapshot_q[0][nfast_hit_packed][43] Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 188.3000 132.5910 188.5800 133.1400 2     LEF Description:   ENCLOSURE ABOVE   0.010000 0.060000 ;
