idx	marker_handle	box	layer	type	subType	message
102	0x7f61673d8830	{572.46 421.655 572.74 421.77}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_33 & Blockage of Cell u_core_u_meas_ctrl_row_cnt_q_reg[3][1] Actual: 0.115000 Required: 0.230000 Type: ParallelRunLength Spacing # 115 230 3 2 : 572.4600 421.4250 572.7400 421.6550 1: 572.4600 421.7700 572.7400 422.0500 1     LEF Description:  SPACING 0.230000 
103	0x7f61673d8860	{572.46 422.15 572.475 422.195}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_33 & Blockage of Cell u_core_u_meas_ctrl_row_cnt_q_reg[3][1] Actual: 0.045000 Required: 0.230000 Type: ParallelRunLength Spacing # 45 230 3 2 : 572.4050 422.1950 572.4750 422.2650 1: 572.4600 421.8700 572.7400 422.1500 1     LEF Description:  SPACING 0.230000 
104	0x7f61673d8890	{572.705 422.15 572.74 422.325}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_33 & Blockage of Cell u_core_u_meas_ctrl_row_cnt_q_reg[3][1] Actual: 0.175000 Required: 0.230000 Type: ParallelRunLength Spacing # 175 230 3 2 : 572.4600 421.8700 572.7400 422.1500 1: 572.7050 422.3250 572.8000 422.4200 1     LEF Description:  SPACING 0.230000 
105	0x7f61673d88c0	{574.68 413.19 574.7 413.37}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_33 & Special Wire of Net VDD Actual: 0.180000 Required: 0.230000 Type: ParallelRunLength Spacing # 180 230 3 2 : 573.7800 413.3700 574.6800 414.2700 1: 574.7000 412.9100 574.9800 413.1900 1     LEF Description:  SPACING 0.230000 
106	0x7f61673d88f0	{574.98 412.81 575.1 413.19}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_33 & Blockage of Cell u_core_u_meas_ctrl_row_cnt_q_reg[3][0] Actual: 0.120000 Required: 0.230000 Type: ParallelRunLength Spacing # 120 230 3 2 : 574.7000 412.8100 574.9800 413.1900 1: 575.1000 412.8100 575.3300 413.1900 1     LEF Description:  SPACING 0.230000 
107	0x7f61673d83b0	{481.74 263.29 482.02 263.67}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_6 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
108	0x7f61673d83e0	{494.62 263.29 494.9 263.67}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_6 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
109	0x7f61673d8560	{481.74 263.29 481.81 263.67}	MET1	Geometry	Metal_Short	Regular Wire of Net CTS_6 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][129] Type: Metal Short # -1 -1 9 2 : 481.7400 263.2900 481.8100 263.6700 1: 481.7400 263.2900 481.8100 263.6700 1
110	0x7f61673d8590	{494.72 263.29 494.9 263.67}	MET1	Geometry	Metal_Short	Regular Wire of Net CTS_6 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[1][nfast_hit_packed][127] Type: Metal Short # -1 -1 9 2 : 494.7200 263.2900 494.9000 263.6700 1: 494.7200 263.2900 494.9000 263.6700 1
111	0x7f61673d8770	{481.74 263.085 482.02 263.29}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_6 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][129] Actual: 0.205000 Required: 0.230000 Type: ParallelRunLength Spacing # 205 230 3 2 : 481.7400 262.7100 482.0200 263.0850 1: 481.7400 263.2900 482.0200 263.5700 1     LEF Description:  SPACING 0.230000 
