idx	marker_handle	box	layer	type	subType	message
42	0x7faaeb6a92b0	{1007.86 107.07 1007.935 107.41}	MET3	Antenna	AntSAreaRatio	Pin of Net soft_reset_i Actual:     386.058     Max:     380
43	0x7faaeb6a9280	{1004.17 106.54 1004.5 107.41}	MET3	Antenna	AntSAreaRatio	Pin of Net soft_reset_i Actual:     386.058     Max:     380
44	0x7fab0e7e8920	{221.75 201.16 221.75 201.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
45	0x7fab0e7e8980	{48.0 201.16 48.0 201.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
46	0x7fab0e7e89b0	{121.16 233.62 121.16 233.62}	METTP	Connectivity	ConnectivityAntenna	Net VDD
47	0x7fab0e7e8a40	{221.75 205.16 221.75 205.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
48	0x7fab0e7e8aa0	{48.0 205.16 48.0 205.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
49	0x7fab0e7e8ad0	{125.16 233.62 125.16 233.62}	METTP	Connectivity	ConnectivityAntenna	Net VSS
50	0x7fab0e7e8b60	{205.16 158.32 205.16 158.32}	METTP	Connectivity	ConnectivityAntenna	Net VSS
51	0x7fab0e7e8b90	{125.16 158.32 125.16 158.32}	METTP	Connectivity	ConnectivityAntenna	Net VSS
52	0x7fab0e7e8d70	{385.06 328.29 385.75 328.52}	MET1	Geometry	Minimal_Area	Regular Wire of Net u_core_n_57556 Actual: 0.17770000 Required: 0.20200000 Type: Minimum Area # 177700 202000 64 1 : 385.3700 328.2650 385.7500 328.5450 1     LEF Description:  AREA 0.202000 ; 
