idx	marker_handle	box	layer	type	subType	message
15	0x7f51aa3c8a10	{221.75 681.16 221.75 681.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
16	0x7f51aa3c8aa0	{48.0 685.16 48.0 685.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
17	0x7f51aa3c8b00	{221.75 685.16 221.75 685.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
18	0x7f51aa3c8b60	{125.16 721.75 125.16 721.75}	METTP	Connectivity	ConnectivityAntenna	Net VSS
19	0x7f51aa3c80b0	{671.78 228.26 672.78 229.26}	MET3	Antenna	Antenna_Side_Area_Ratio	Regular Wire of Net ro_slow_code_i[2] Actual: 2666.623000 Required: 380.000000 Type: Antenna Side Area Ratio # 2666623 380000 50 0 PIN: u_core_g76775 (MU2JIHDX0) IN0  LAYER MET3: Area(135.4504) S.Area(547.1912) G.Area(0.2052) D.Area(0.0000) Pro.D.Area(0.0000) VIO: S.PAR / Ratio (2666.6238 / 380.0000) 
20	0x7f51aa3c80e0	{672.34 219.3 673.34 220.3}	MET3	Antenna	Antenna_Side_Area_Ratio	Regular Wire of Net ro_slow_code_i[3] Actual: 2697.461000 Required: 380.000000 Type: Antenna Side Area Ratio # 2697461 380000 50 0 PIN: u_core_g76774 (MU2JIHDX0) IN0  LAYER MET3: Area(137.0184) S.Area(553.5192) G.Area(0.2052) D.Area(0.0000) Pro.D.Area(0.0000) VIO: S.PAR / Ratio (2697.4620 / 380.0000) 
21	0x7f51aa3c8110	{672.9 214.26 673.9 215.26}	MET3	Antenna	Antenna_Side_Area_Ratio	Regular Wire of Net ro_slow_code_i[6] Actual: 2648.671000 Required: 380.000000 Type: Antenna Side Area Ratio # 2648671 380000 50 0 PIN: u_core_g76772 (MU2JIHDX0) IN0  LAYER MET3: Area(134.4592) S.Area(543.5074) G.Area(0.2052) D.Area(0.0000) Pro.D.Area(0.0000) VIO: S.PAR / Ratio (2648.6715 / 380.0000) 
22	0x7f51aa3c8140	{674.02 196.34 675.02 197.34}	MET3	Antenna	Antenna_Side_Area_Ratio	Regular Wire of Net ro_slow_code_i[7] Actual: 2611.114000 Required: 380.000000 Type: Antenna Side Area Ratio # 2611114 380000 50 0 PIN: u_core_g76770 (MU2JIHDX0) IN0  LAYER MET3: Area(132.6280) S.Area(535.8008) G.Area(0.2052) D.Area(0.0000) Pro.D.Area(0.0000) VIO: S.PAR / Ratio (2611.1150 / 380.0000) 
23	0x7f51aa3c8170	{674.58 183.46 675.58 184.46}	MET3	Antenna	Antenna_Side_Area_Ratio	Regular Wire of Net ro_fast_code_i[4] Actual: 2647.570000 Required: 380.000000 Type: Antenna Side Area Ratio # 2647570 380000 50 0 PIN: u_core_g76783 (MU2JIHDX0) IN0  LAYER MET3: Area(134.5600) S.Area(543.2814) G.Area(0.2052) D.Area(0.0000) Pro.D.Area(0.0000) VIO: S.PAR / Ratio (2647.5702 / 380.0000) 
24	0x7f51aa3c81a0	{676.26 201.38 677.26 202.38}	MET3	Antenna	Antenna_Side_Area_Ratio	Regular Wire of Net ro_fast_code_i[2] Actual: 2678.408000 Required: 380.000000 Type: Antenna Side Area Ratio # 2678408 380000 50 0 PIN: u_core_g76779 (MU2JIHDX0) IN0  LAYER MET3: Area(136.1280) S.Area(549.6094) G.Area(0.2052) D.Area(0.0000) Pro.D.Area(0.0000) VIO: S.PAR / Ratio (2678.4084 / 380.0000) 
25	0x7f51aa3c81d0	{676.82 187.38 677.82 188.38}	MET3	Antenna	Antenna_Side_Area_Ratio	Regular Wire of Net ro_slow_code_i[5] Actual: 2632.701000 Required: 380.000000 Type: Antenna Side Area Ratio # 2632701 380000 50 0 PIN: u_core_g76773 (MU2JIHDX0) IN0  LAYER MET3: Area(133.7256) S.Area(540.2304) G.Area(0.2052) D.Area(0.0000) Pro.D.Area(0.0000) VIO: S.PAR / Ratio (2632.7017 / 380.0000) 
26	0x7f51aa3c8200	{678.5 205.3 679.5 206.3}	MET3	Antenna	Antenna_Side_Area_Ratio	Regular Wire of Net ro_fast_code_i[7] Actual: 2607.480000 Required: 380.000000 Type: Antenna Side Area Ratio # 2607480 380000 50 0 PIN: u_core_g76778 (MU2JIHDX0) IN0  LAYER MET3: Area(132.5216) S.Area(535.0550) G.Area(0.2052) D.Area(0.0000) Pro.D.Area(0.0000) VIO: S.PAR / Ratio (2607.4805 / 380.0000) 
27	0x7f51aa3c8230	{680.18 183.46 681.18 184.46}	MET3	Antenna	Antenna_Side_Area_Ratio	Regular Wire of Net ro_fast_code_i[0] Actual: 2666.623000 Required: 380.000000 Type: Antenna Side Area Ratio # 2666623 380000 50 0 PIN: u_core_g76769 (MU2JIHDX0) IN0  LAYER MET3: Area(135.4504) S.Area(547.1912) G.Area(0.2052) D.Area(0.0000) Pro.D.Area(0.0000) VIO: S.PAR / Ratio (2666.6238 / 380.0000) 
28	0x7f51aa3c8260	{680.74 433.78 681.74 434.78}	MET3	Antenna	Antenna_Side_Area_Ratio	Regular Wire of Net max_hits_i[0] Actual: 777.708000 Required: 380.000000 Type: Antenna Side Area Ratio # 777708 380000 50 0 PIN: u_core_g76810 (NA4I2JIHDX1) D  LAYER MET3: Area(141.8288) S.Area(573.2490) G.Area(0.7371) D.Area(0.0000) Pro.D.Area(0.0000) VIO: S.PAR / Ratio (777.7086 / 380.0000) 
29	0x7f51aa3c8350	{690.26 192.42 691.26 193.42}	MET3	Antenna	Antenna_Side_Area_Ratio	Regular Wire of Net ro_fast_code_i[5] Actual: 2604.396000 Required: 380.000000 Type: Antenna Side Area Ratio # 2604396 380000 50 0 PIN: u_core_g76782 (MU2JIHDX0) IN0  LAYER MET3: Area(132.3648) S.Area(534.4222) G.Area(0.2052) D.Area(0.0000) Pro.D.Area(0.0000) VIO: S.PAR / Ratio (2604.3967 / 380.0000) 
30	0x7f51aa3c8380	{691.38 205.3 692.38 206.3}	MET3	Antenna	Antenna_Side_Area_Ratio	Regular Wire of Net ro_slow_code_i[4] Actual: 2564.857000 Required: 380.000000 Type: Antenna Side Area Ratio # 2564857 380000 50 0 PIN: u_core_g76771 (MU2JIHDX0) IN0  LAYER MET3: Area(130.2760) S.Area(526.3088) G.Area(0.2052) D.Area(0.0000) Pro.D.Area(0.0000) VIO: S.PAR / Ratio (2564.8577 / 380.0000) 
31	0x7f51aa3c8410	{693.06 210.34 694.06 211.34}	MET3	Antenna	Antenna_Side_Area_Ratio	Regular Wire of Net ro_fast_code_i[6] Actual: 2592.612000 Required: 380.000000 Type: Antenna Side Area Ratio # 2592612 380000 50 0 PIN: u_core_g76781 (MU2JIHDX0) IN0  LAYER MET3: Area(131.6872) S.Area(532.0040) G.Area(0.2052) D.Area(0.0000) Pro.D.Area(0.0000) VIO: S.PAR / Ratio (2592.6121 / 380.0000) 
32	0x7f51aa3c8470	{695.3 192.42 696.3 193.42}	MET3	Antenna	Antenna_Side_Area_Ratio	Regular Wire of Net ro_fast_code_i[1] Actual: 2567.390000 Required: 380.000000 Type: Antenna Side Area Ratio # 2567390 380000 50 0 PIN: u_core_g76780 (MU2JIHDX0) IN0  LAYER MET3: Area(130.4832) S.Area(526.8286) G.Area(0.2052) D.Area(0.0000) Pro.D.Area(0.0000) VIO: S.PAR / Ratio (2567.3908 / 380.0000) 
33	0x7f51aa3c84d0	{697.54 433.78 698.54 434.78}	MET3	Antenna	Antenna_Side_Area_Ratio	Regular Wire of Net max_hits_i[0] Actual: 777.708000 Required: 380.000000 Type: Antenna Side Area Ratio # 777708 380000 50 0 PIN: u_core_g71577 (AO222JIHDX0) E  LAYER MET3: Area(141.8288) S.Area(573.2490) G.Area(0.7371) D.Area(0.0000) Pro.D.Area(0.0000) VIO: S.PAR / Ratio (777.7086 / 380.0000) 
34	0x7f51aa3c8500	{697.54 438.26 698.54 439.26}	MET3	Antenna	Antenna_Side_Area_Ratio	Regular Wire of Net max_hits_i[2] Actual: 584.490000 Required: 380.000000 Type: Antenna Side Area Ratio # 584490 380000 50 0 PIN: u_core_g71579 (AO222JIHDX0) E  LAYER MET3: Area(134.3024) S.Area(542.8746) G.Area(0.9288) D.Area(0.0000) Pro.D.Area(0.0000) VIO: S.PAR / Ratio (584.4903 / 380.0000) 
35	0x7f51aa3c8590	{699.78 187.38 700.78 188.38}	MET3	Antenna	Antenna_Side_Area_Ratio	Regular Wire of Net ro_fast_code_i[3] Actual: 2574.109000 Required: 380.000000 Type: Antenna Side Area Ratio # 2574109 380000 50 0 PIN: u_core_g76784 (MU2JIHDX0) IN0  LAYER MET3: Area(130.7464) S.Area(528.2072) G.Area(0.2052) D.Area(0.0000) Pro.D.Area(0.0000) VIO: S.PAR / Ratio (2574.1091 / 380.0000) 
36	0x7f51aa3c8620	{704.82 232.18 705.82 233.18}	MET3	Antenna	Antenna_Side_Area_Ratio	Regular Wire of Net ro_slow_code_i[1] Actual: 2536.552000 Required: 380.000000 Type: Antenna Side Area Ratio # 2536552 380000 50 0 PIN: u_core_g76776 (MU2JIHDX0) IN0  LAYER MET3: Area(128.9152) S.Area(520.5006) G.Area(0.2052) D.Area(0.0000) Pro.D.Area(0.0000) VIO: S.PAR / Ratio (2536.5526 / 380.0000) 
37	0x7f51aa3c8650	{706.5 250.1 707.5 251.1}	MET3	Antenna	Antenna_Side_Area_Ratio	Regular Wire of Net ro_slow_code_i[0] Actual: 2478.510000 Required: 380.000000 Type: Antenna Side Area Ratio # 2478510 380000 50 0 PIN: u_core_g76777 (MU2JIHDX0) IN0  LAYER MET3: Area(125.8856) S.Area(508.5904) G.Area(0.2052) D.Area(0.0000) Pro.D.Area(0.0000) VIO: S.PAR / Ratio (2478.5107 / 380.0000) 
38	0x7f51aa3c8680	{714.9 308.9 715.9 309.9}	MET3	Antenna	Antenna_Side_Area_Ratio	Regular Wire of Net conv_arm_i Actual: 1202.786000 Required: 380.000000 Type: Antenna Side Area Ratio # 1202786 380000 50 0 PIN: u_core_g44649 (NA22JIHDX1) C  LAYER MET3: Area(126.8264) S.Area(512.3872) G.Area(0.4260) D.Area(0.0000) Pro.D.Area(0.0000) VIO: S.PAR / Ratio (1202.7869 / 380.0000) 
39	0x7f51aa3c8020	{532.34 434.34 533.34 435.34}	MET2	Antenna	Antenna_Side_Area_Ratio	Regular Wire of Net FE_OFN193_u_core_fast_tag_col_2__1 Actual: 385.128000 Required: 380.000000 Type: Antenna Side Area Ratio # 385128 380000 50 0 PIN: u_core_gen_pd_row[7].gen_pd_col[2].u_pd/g438__6783 (ON22JIHDX1) A  LAYER MET2: Area(39.5336) S.Area(159.4430) G.Area(0.4140) D.Area(0.0000) Pro.D.Area(0.0000) VIO: S.PAR / Ratio (385.1280 / 380.0000) 
40	0x7f51aa3c8c80	{364.65 328.3 365.03 328.58}	MET1	Geometry	Minimal_Area	Regular Wire of Net u_core_n_57563 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
41	0x7f51aa3c8050	{19.94 343.06 20.94 344.06}	MET3	Antenna	Antenna_Side_Area_Ratio	Regular Wire of Net input_sel_i[0] Actual: 1534.517000 Required: 380.000000 Type: Antenna Side Area Ratio # 1534517 380000 50 0 PIN: g153__5526 (MU2JIHDX0) S  LAYER MET3: Area(322.6752) S.Area(1303.7262) G.Area(0.8496) D.Area(0.0000) Pro.D.Area(0.0000) VIO: S.PAR / Ratio (1534.5176 / 380.0000) 
42	0x7f51aa08dd60	{220.5 178.73 220.76 179.455}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_n_66687 Type: Metal Short # -1 -1 9 2 : 220.5000 178.7300 220.7600 179.4550 2: 220.5000 178.7300 220.7600 179.4550 2
43	0x7f51aa08dd30	{220.5 178.73 220.76 179.455}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_n_66687 Type: Metal Short # -1 -1 9 2 : 220.5000 178.7300 220.7600 179.4550 2: 220.5000 178.7300 220.7600 179.4550 2
44	0x7f51aa08dd00	{220.5 178.73 220.76 179.455}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_n_66687 Type: Metal Short # -1 -1 9 2 : 220.5000 178.7300 220.7600 179.4550 2: 220.5000 178.7300 220.7600 179.4550 2
45	0x7f51aa08dcd0	{219.94 224.195 219.96 224.925}	MET2	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_n_67240 Actual: 0.020000 Required: 0.280000 Type: ParallelRunLength Spacing # 20 280 3 2 : 219.9600 224.1950 220.7600 224.9250 2: 219.6600 224.1950 219.9400 224.9250 2
46	0x7f51aa08dca0	{219.94 224.195 219.96 224.925}	MET2	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_n_67240 Actual: 0.020000 Required: 0.280000 Type: ParallelRunLength Spacing # 20 280 3 2 : 219.6600 224.1950 219.9400 224.9250 2: 219.9600 224.1950 220.7600 224.9250 2
47	0x7f51aa08dc70	{219.99 223.53 220.21 224.7}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_n_67240 Actual: 0.220000 Required: 0.230000 Type: ParallelRunLength Spacing # 220 230 3 2 : 220.2100 223.5300 220.4350 224.7000 1: 219.6100 223.5300 219.9900 224.7000 1
