config,delay_ps,estimator,N,count,mean,std,min,max,median,rmse,mae,p90_ae,p99_ae
multihit_15_cal_nominal,2000,conv_mean,4,1000,-1926.6293333333335,1.1805836597962,-1926.6666666666665,-1889.333333333333,-1926.6666666666665,1926.6296946856303,1926.6293333333335,1926.6666666666665,1926.6666666666665
multihit_15_cal_nominal,2000,conv_mean,5,1000,-1926.6368000000002,0.944466927836953,-1926.6666666666665,-1896.8,-1926.6666666666665,1926.6370312645818,1926.6368000000002,1926.6666666666665,1926.6666666666665
multihit_15_cal_nominal,2000,conv_mean,6,1000,-1926.5920000000003,1.361855318735584,-1926.6666666666663,-1901.7777777777776,-1926.6666666666663,1926.592480847794,1926.5920000000003,1926.6666666666663,1926.6666666666663
multihit_15_cal_nominal,2000,conv_mean,7,1000,-1926.666666666667,6.824623428515955e-13,-1926.6666666666663,-1926.6666666666663,-1926.6666666666663,1926.666666666666,1926.666666666667,1926.6666666666663,1926.6666666666663
multihit_15_cal_nominal,2000,conv_mean,8,1000,-1926.610666666667,1.0213914890516873,-1926.6666666666665,-1908.0,-1926.6666666666665,1926.6109371409455,1926.610666666667,1926.6666666666665,1926.6666666666665
multihit_15_cal_nominal,2000,conv_mean,9,1000,-1926.633481481482,0.7416718131695453,-1926.6666666666667,-1910.074074074074,-1926.6666666666667,1926.6336240947464,1926.633481481482,1926.6666666666667,1926.6666666666667
multihit_15_cal_nominal,2000,conv_mean,10,1000,-1926.6517333333338,0.4722334639184727,-1926.6666666666667,-1911.7333333333336,-1926.6666666666667,1926.6517911490334,1926.6517333333338,1926.6666666666667,1926.6666666666667
multihit_15_cal_nominal,2000,conv_mean,11,1000,-1926.6259393939404,0.7428301738557752,-1926.666666666667,-1913.0909090909095,-1926.666666666667,1926.626082453586,1926.6259393939404,1926.666666666667,1926.666666666667
multihit_15_cal_nominal,2000,conv_mean,12,1000,-1926.654222222223,0.39352788659872856,-1926.666666666667,-1914.2222222222226,-1926.666666666667,1926.6542623719627,1926.654222222223,1926.666666666667,1926.666666666667
multihit_15_cal_nominal,2000,conv_mean,13,1000,-1926.6322051282061,0.6285486086471992,-1926.666666666667,-1915.1794871794873,-1926.666666666667,1926.632307555194,1926.6322051282061,1926.666666666667,1926.666666666667
multihit_15_cal_nominal,2000,conv_mean,14,1000,-1926.6666666666677,4.549748952343969e-13,-1926.6666666666672,-1926.6666666666672,-1926.6666666666672,1926.6666666666674,1926.6666666666677,1926.6666666666672,1926.6666666666672
