idx	marker_handle	box	layer	type	subType	message
1	0x7fe9319241d0	{1041.04 772.8 1041.04 772.8}	MET1	Connectivity	ConnectivityAntenna	Net VDD
2	0x7fe931924200	{219.575 647.36 219.575 647.36}	MET1	Connectivity	ConnectivityAntenna	Net VDD
3	0x7fe931924230	{219.575 638.4 219.575 638.4}	MET1	Connectivity	ConnectivityAntenna	Net VDD
4	0x7fe931924260	{219.575 629.44 219.575 629.44}	MET1	Connectivity	ConnectivityAntenna	Net VDD
5	0x7fe931924290	{219.575 620.48 219.575 620.48}	MET1	Connectivity	ConnectivityAntenna	Net VDD
6	0x7fe931924380	{221.745 681.16 221.745 681.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
7	0x7fe9319243e0	{48.0 681.16 48.0 681.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
8	0x7fe931924470	{219.575 669.76 219.575 669.76}	MET1	Connectivity	ConnectivityAntenna	Net VSS
9	0x7fe9319244a0	{219.575 660.8 219.575 660.8}	MET1	Connectivity	ConnectivityAntenna	Net VSS
10	0x7fe931924530	{50.4 651.84 50.4 651.84}	MET1	Connectivity	ConnectivityAntenna	Net VSS
11	0x7fe931924590	{50.17 669.76 50.17 669.76}	MET1	Connectivity	ConnectivityAntenna	Net VSS
12	0x7fe9319245c0	{50.17 660.8 50.17 660.8}	MET1	Connectivity	ConnectivityAntenna	Net VSS
13	0x7fe9319245f0	{50.17 642.88 50.17 642.88}	MET1	Connectivity	ConnectivityAntenna	Net VSS
14	0x7fe931924620	{50.17 633.92 50.17 633.92}	MET1	Connectivity	ConnectivityAntenna	Net VSS
15	0x7fe931924650	{50.17 624.96 50.17 624.96}	MET1	Connectivity	ConnectivityAntenna	Net VSS
16	0x7fe932e167d0	{288.49 202.3 289.39 202.58}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_n_57803 Type: ViaInPin # -1 -1 203 1 : 288.4900 202.3000 289.3900 202.5800 1
17	0x7fe9324defb0	{323.21 202.3 323.59 203.1}	MET1	Geometry	Via_In_Pin	Regular Wire of Net n_235 Type: ViaInPin # -1 -1 203 1 : 323.2100 202.3000 323.5900 203.1000 1
18	0x7fe9123bc290	{288.49 202.3 289.39 202.58}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_n_57803 Type: ViaInPin # -1 -1 203 1 : 288.4900 202.3000 289.3900 202.5800 1
19	0x7fe934d4ca70	{323.21 202.3 323.59 203.1}	MET1	Geometry	Via_In_Pin	Regular Wire of Net n_235 Type: ViaInPin # -1 -1 203 1 : 323.2100 202.3000 323.5900 203.1000 1
20	0x7fe9324e5370	{351.21 196.7 351.59 197.5}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_n_57848 Type: ViaInPin # -1 -1 203 1 : 351.2100 196.7000 351.5900 197.5000 1
21	0x7fe9324e5580	{352.89 196.7 353.27 197.5}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_ctx_snapshot[nfast_hit_packed][417] Type: ViaInPin # -1 -1 203 1 : 352.8900 196.7000 353.2700 197.5000 1
22	0x7fe9324e5e50	{361.29 196.14 361.67 196.94}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_n_57848 Type: ViaInPin # -1 -1 203 1 : 361.2900 196.1400 361.6700 196.9400 1
23	0x7fe934d68e30	{351.21 196.7 351.59 197.5}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_n_57848 Type: ViaInPin # -1 -1 203 1 : 351.2100 196.7000 351.5900 197.5000 1
24	0x7fe934d69040	{352.89 196.7 353.27 197.5}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_ctx_snapshot[nfast_hit_packed][417] Type: ViaInPin # -1 -1 203 1 : 352.8900 196.7000 353.2700 197.5000 1
25	0x7fe934d69910	{361.29 196.14 361.67 196.94}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_n_57848 Type: ViaInPin # -1 -1 203 1 : 361.2900 196.1400 361.6700 196.9400 1
26	0x7fe9324ee050	{362.45 187.18 363.35 187.46}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_n_57797 Type: ViaInPin # -1 -1 203 1 : 362.4500 187.1800 363.3500 187.4600 1
27	0x7fe9324ee020	{362.41 193.34 362.79 193.62}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_n_57797 Type: ViaInPin # -1 -1 203 1 : 362.4100 193.3400 362.7900 193.6200 1
28	0x7fe9324e5eb0	{361.85 192.26 362.23 193.06}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_n_57848 Type: ViaInPin # -1 -1 203 1 : 361.8500 192.2600 362.2300 193.0600 1
29	0x7fe9324e5e80	{361.85 187.74 362.23 188.54}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_n_57848 Type: ViaInPin # -1 -1 203 1 : 361.8500 187.7400 362.2300 188.5400 1
30	0x7fe9324e59d0	{356.81 192.78 357.19 193.58}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_ctx_snapshot[nfast_hit_packed][414] Type: ViaInPin # -1 -1 203 1 : 356.8100 192.7800 357.1900 193.5800 1
31	0x7fe934d69490	{356.81 192.78 357.19 193.58}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_ctx_snapshot[nfast_hit_packed][414] Type: ViaInPin # -1 -1 203 1 : 356.8100 192.7800 357.1900 193.5800 1
32	0x7fe934d69940	{361.85 187.74 362.23 188.54}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_n_57848 Type: ViaInPin # -1 -1 203 1 : 361.8500 187.7400 362.2300 188.5400 1
33	0x7fe934d69970	{361.85 192.26 362.23 193.06}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_n_57848 Type: ViaInPin # -1 -1 203 1 : 361.8500 192.2600 362.2300 193.0600 1
34	0x7fe934d69a90	{362.41 193.34 362.79 193.62}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_n_57797 Type: ViaInPin # -1 -1 203 1 : 362.4100 193.3400 362.7900 193.6200 1
35	0x7fe934d69ac0	{362.45 187.18 363.35 187.46}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_n_57797 Type: ViaInPin # -1 -1 203 1 : 362.4500 187.1800 363.3500 187.4600 1
36	0x7fe934d69250	{355.18 192.19 355.46 193.09}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_n_57848 Type: ViaInPin # -1 -1 203 1 : 355.1800 192.1900 355.4600 193.0900 1
37	0x7fe934d69220	{355.13 187.74 355.51 188.54}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_n_57848 Type: ViaInPin # -1 -1 203 1 : 355.1300 187.7400 355.5100 188.5400 1
38	0x7fe934d69190	{354.01 187.22 354.39 188.02}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_ctx_snapshot[nfast_hit_packed][430] Type: ViaInPin # -1 -1 203 1 : 354.0100 187.2200 354.3900 188.0200 1
39	0x7fe934d68bf0	{350.09 187.74 350.47 188.54}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_ctx_snapshot[nfast_hit_packed][433] Type: ViaInPin # -1 -1 203 1 : 350.0900 187.7400 350.4700 188.5400 1
40	0x7fe934d68a40	{348.97 187.18 349.87 187.46}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_u_drain_ctrl_n_1861 Type: ViaInPin # -1 -1 203 1 : 348.9700 187.1800 349.8700 187.4600 1
41	0x7fe934d68980	{348.41 187.74 348.79 188.54}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_u_drain_ctrl_n_1862 Type: ViaInPin # -1 -1 203 1 : 348.4100 187.7400 348.7900 188.5400 1
42	0x7fe9324e5820	{355.74 187.71 356.02 188.61}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_n_57797 Type: ViaInPin # -1 -1 203 1 : 355.7400 187.7100 356.0200 188.6100 1
43	0x7fe9324e57c0	{355.69 192.26 356.07 193.06}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_n_57797 Type: ViaInPin # -1 -1 203 1 : 355.6900 192.2600 356.0700 193.0600 1
44	0x7fe9324e5790	{355.18 192.19 355.46 193.09}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_n_57848 Type: ViaInPin # -1 -1 203 1 : 355.1800 192.1900 355.4600 193.0900 1
45	0x7fe9324e5760	{355.13 187.74 355.51 188.54}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_n_57848 Type: ViaInPin # -1 -1 203 1 : 355.1300 187.7400 355.5100 188.5400 1
46	0x7fe9324e56d0	{354.01 187.22 354.39 188.02}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_ctx_snapshot[nfast_hit_packed][430] Type: ViaInPin # -1 -1 203 1 : 354.0100 187.2200 354.3900 188.0200 1
47	0x7fe9324e5130	{350.09 187.74 350.47 188.54}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_ctx_snapshot[nfast_hit_packed][433] Type: ViaInPin # -1 -1 203 1 : 350.0900 187.7400 350.4700 188.5400 1
48	0x7fe9324e4f80	{348.97 187.18 349.87 187.46}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_u_drain_ctrl_n_1861 Type: ViaInPin # -1 -1 203 1 : 348.9700 187.1800 349.8700 187.4600 1
49	0x7fe9324e4ec0	{348.41 187.74 348.79 188.54}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_u_drain_ctrl_n_1862 Type: ViaInPin # -1 -1 203 1 : 348.4100 187.7400 348.7900 188.5400 1
50	0x7fe934d69280	{355.69 192.26 356.07 193.06}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_n_57797 Type: ViaInPin # -1 -1 203 1 : 355.6900 192.2600 356.0700 193.0600 1
