idx	marker_handle	box	layer	type	subType	message
59	0x7f9a2ce07100	{219.94 227.835 219.96 228.565}	MET2	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_n_67240 & Special Wire of Net VDD Actual: 0.020000 Required: 0.280000 Type: ParallelRunLength Spacing # 20 280 3 2 : 219.9600 227.8350 220.7600 228.5650 2: 219.6600 227.8350 219.9400 228.5650 2
60	0x7f99f8a94e30	{219.94 227.835 219.96 228.565}	MET2	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_n_67240 & Special Wire of Net VDD Actual: 0.020000 Required: 0.280000 Type: ParallelRunLength Spacing # 20 280 3 2 : 219.6600 227.8350 219.9400 228.5650 2: 219.9600 227.8350 220.7600 228.5650 2     LEF Description:  SPACING 0.280000 
61	0x7f9a2ce07370	{183.74 229.53 184.18 231.22}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase_raw[7] Type: Metal Short # -1 -1 9 2 : 183.5200 229.3100 184.4000 231.4400 4: 183.5200 229.3100 184.4000 231.4400 4
62	0x7f9a2ce073d0	{188.22 229.53 188.66 231.22}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase_raw[2] Type: Metal Short # -1 -1 9 2 : 188.0000 229.3100 188.8800 231.4400 4: 188.0000 229.3100 188.8800 231.4400 4
63	0x7f9a2ce07430	{203.9 229.53 204.34 231.22}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase_raw[6] Type: Metal Short # -1 -1 9 2 : 203.6800 229.3100 204.5600 231.4400 4: 203.6800 229.3100 204.5600 231.4400 4
64	0x7f99f8a94da0	{183.74 229.53 184.18 231.22}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase_raw[7] & Blockage of Cell u_core_u_osc_fast_u_ro_tune4 Type: Metal Short # -1 -1 9 2 : 183.5200 229.3100 184.4000 231.4400 4: 183.5200 229.3100 184.4000 231.4400 4
65	0x7f99f8a94dd0	{188.22 229.53 188.66 231.22}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase_raw[2] & Blockage of Cell u_core_u_osc_fast_u_ro_tune4 Type: Metal Short # -1 -1 9 2 : 188.0000 229.3100 188.8800 231.4400 4: 188.0000 229.3100 188.8800 231.4400 4
66	0x7f99f8a94e00	{203.9 229.53 204.34 231.22}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase_raw[6] & Blockage of Cell u_core_u_osc_fast_u_ro_tune4 Type: Metal Short # -1 -1 9 2 : 203.6800 229.3100 204.5600 231.4400 4: 203.6800 229.3100 204.5600 231.4400 4
67	0x7f99f8a95340	{201.16 233.62 201.16 233.62}	METTP	Connectivity	ConnectivityAntenna	Net VDD
68	0x7f9a2ce07250	{146.78 229.53 147.22 231.22}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase_raw[1] Type: Metal Short # -1 -1 9 2 : 146.5600 229.3100 147.4400 231.4400 4: 146.5600 229.3100 147.4400 231.4400 4
