idx	marker_handle	box	layer	type	subType	message
119	0x7ff09c1d8b60	{288.82 305.67 288.84 305.73}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_18 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[1][nfast_hit_packed][194] Actual: 0.060000 Required: 0.230000 Type: ParallelRunLength Spacing # 60 230 3 2 : 288.5400 305.3900 288.8200 305.6700 1: 288.8400 305.7300 289.0700 305.9600 1     LEF Description:  SPACING 0.230000 
120	0x7ff096f56050	{435.26 161.93 435.54 162.31}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_21 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
121	0x7ff096f561a0	{435.175 162.31 435.26 162.35}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_21 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][55] Actual: 0.085000 Required: 0.230000 Type: ParallelRunLength Spacing # 85 230 3 2 : 434.9450 162.3500 435.1750 162.5800 1: 435.2600 162.0300 435.5400 162.3100 1     LEF Description:  SPACING 0.230000 
122	0x7ff096f561d0	{435.26 161.815 435.54 161.93}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_21 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][55] Actual: 0.115000 Required: 0.230000 Type: ParallelRunLength Spacing # 115 230 3 2 : 435.2600 161.5850 435.5400 161.8150 1: 435.2600 161.9300 435.5400 162.2100 1     LEF Description:  SPACING 0.230000 
123	0x7ff096f56200	{435.26 162.31 435.54 162.485}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_21 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][55] Actual: 0.175000 Required: 0.230000 Type: ParallelRunLength Spacing # 175 230 3 2 : 435.2600 162.0300 435.5400 162.3100 1: 435.2600 162.4850 435.5400 162.5800 1     LEF Description:  SPACING 0.230000 
124	0x7ff096f568c0	{290.22 161.93 290.5 162.31}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_20 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
125	0x7ff096f56080	{290.22 161.93 290.5 162.135}	MET1	Geometry	Metal_Short	Regular Wire of Net CTS_20 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][81] Type: Metal Short # -1 -1 9 2 : 290.2200 161.9300 290.5000 162.1350 1: 290.2200 161.9300 290.5000 162.1350 1
126	0x7ff096f560b0	{290.275 161.93 290.5 162.23}	MET1	Geometry	Metal_Short	Regular Wire of Net CTS_20 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][81] Type: Metal Short # -1 -1 9 2 : 290.2750 161.9300 290.5000 162.2300 1: 290.2750 161.9300 290.5000 162.2300 1
127	0x7ff096f56110	{290.085 162.31 290.22 162.35}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_20 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][81] Actual: 0.135000 Required: 0.230000 Type: ParallelRunLength Spacing # 135 230 3 2 : 289.9650 162.3500 290.0850 162.4700 1: 290.2200 162.0300 290.5000 162.3100 1     LEF Description:  SPACING 0.230000 
128	0x7ff096f56140	{290.2 162.31 290.22 162.37}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_20 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][81] Actual: 0.060000 Required: 0.230000 Type: ParallelRunLength Spacing # 60 230 3 2 : 289.9900 162.3700 290.2000 162.5800 1: 290.2200 162.0300 290.5000 162.3100 1     LEF Description:  SPACING 0.230000 
