idx	marker_handle	box	layer	type	subType	message
56	0x7f5bdd92d460	{204.16 233.96 206.16 234.76}	MET3	Geometry	Metal_Short	Special Wire of Net VSS & Special Wire of Net VDD Type: Metal Short # -1 -1 9 2 : 204.1600 233.9600 206.1600 234.7600 3: 204.1600 233.9600 206.1600 234.7600 3
57	0x7f5bdd92d490	{219.05 234.78 221.06 235.06}	MET3	Geometry	Metal_Short	Regular Wire of Net rst_core_n & Special Wire of Net VDD Type: Metal Short # -1 -1 9 2 : 219.0500 234.7800 221.0600 235.0600 3: 219.0500 234.7800 221.0600 235.0600 3
58	0x7f5bdd92d4c0	{219.05 234.78 219.43 235.22}	MET3	Geometry	Metal_Short	Regular Wire of Net rst_core_n & Special Wire of Net VDD Type: Metal Short # -1 -1 9 2 : 219.0500 234.7800 219.4300 235.2200 3: 219.0500 234.7800 219.4300 235.2200 3
59	0x7f5bdd92d4f0	{220.78 234.22 223.35 234.5}	MET3	Geometry	Metal_Short	Regular Wire of Net rst_core_n & Special Wire of Net VDD Type: Metal Short # -1 -1 9 2 : 220.7800 234.2200 223.3500 234.5000 3: 220.7800 234.2200 223.3500 234.5000 3
60	0x7f5bdd92d520	{220.78 234.22 221.06 235.06}	MET3	Geometry	Metal_Short	Regular Wire of Net rst_core_n & Special Wire of Net VDD Type: Metal Short # -1 -1 9 2 : 220.7800 234.2200 221.0600 235.0600 3: 220.7800 234.2200 221.0600 235.0600 3
61	0x7f5bdd92d580	{226.35 230.32 226.38 231.12}	MET2	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_pd_nfast_hit_packed[48] & Special Wire of Net VSS Actual: 0.030000 Required: 0.280000 Type: ParallelRunLength Spacing # 30 280 3 2 : 225.5500 230.3200 226.3500 231.1200 2: 226.3800 230.3200 226.6600 231.1200 2     LEF Description:  SPACING 0.280000 
62	0x7f5bdd92d5b0	{226.35 231.72 226.38 232.52}	MET2	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_pd_nfast_hit_packed[48] & Special Wire of Net VSS Actual: 0.030000 Required: 0.280000 Type: ParallelRunLength Spacing # 30 280 3 2 : 225.5500 231.7200 226.3500 232.5200 2: 226.3800 231.7200 226.6600 232.5200 2     LEF Description:  SPACING 0.280000 
63	0x7f5bdd92d5e0	{149.61 236.18 175.7 236.22}	MET3	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_fast_phase[2] & Regular Wire of Net u_core_pd_nfast_hit_packed[42] Actual: 0.040000 Required: 0.280000 Type: ParallelRunLength Spacing # 40 280 3 2 : 149.6100 235.9000 175.7000 236.1800 3: 149.6100 236.2200 175.7000 238.2200 3     LEF Description:  SPACING 0.280000 
64	0x7f5bdd92d610	{175.42 235.22 198.66 235.34}	MET3	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_fast_phase[2] & Special Wire of Net VDD Actual: 0.120000 Required: 0.280000 Type: ParallelRunLength Spacing # 120 280 3 2 : 175.4200 233.2200 198.6600 235.2200 3: 175.4200 235.3400 198.6600 235.6200 3     LEF Description:  SPACING 0.280000 
65	0x7f5bdd92d640	{198.38 236.18 207.62 236.22}	MET3	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_fast_phase[2] & Regular Wire of Net u_core_slow_phase[1] Actual: 0.040000 Required: 0.280000 Type: ParallelRunLength Spacing # 40 280 3 2 : 198.3800 235.9000 207.6200 236.1800 3: 198.3800 236.2200 207.6200 238.2200 3     LEF Description:  SPACING 0.280000 
