idx	marker_handle	box	layer	type	subType	message
34	0x7f7455a6a050	{146.755 188.71 147.035 190.9}	MET3	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase_raw[1] Type: Metal Short # -1 -1 9 2 : 146.6150 188.5700 147.1750 191.0400 3: 146.6150 188.5700 147.1750 191.0400 3
35	0x7f74a4d046b0	{50.17 141.12 50.17 141.12}	MET1	Connectivity	ConnectivityAntenna	Net VSS
36	0x7f74a4d046e0	{50.4 150.08 50.4 150.08}	MET1	Connectivity	ConnectivityAntenna	Net VSS
37	0x7f74a4d04710	{50.17 159.04 50.17 159.04}	MET1	Connectivity	ConnectivityAntenna	Net VSS
38	0x7f74a4d04740	{50.17 168.0 50.17 168.0}	MET1	Connectivity	ConnectivityAntenna	Net VSS
39	0x7f74a4d04770	{50.17 176.96 50.17 176.96}	MET1	Connectivity	ConnectivityAntenna	Net VSS
40	0x7f7455f8fd30	{114.805 188.63 115.085 190.9}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_fe_osc_fast_en Type: Metal Short # -1 -1 9 2 : 114.6650 188.4900 115.2250 191.0400 2: 114.6650 188.4900 115.2250 191.0400 2
41	0x7f7455f8fdc0	{126.18 188.63 126.46 190.9}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase_raw[4] Type: Metal Short # -1 -1 9 2 : 126.0400 188.4900 126.6000 191.0400 2: 126.0400 188.4900 126.6000 191.0400 2
42	0x7f74a4d04590	{221.745 121.16 221.745 121.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
43	0x7f74a4d045c0	{48.0 121.16 48.0 121.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
44	0x7f74a4d045f0	{201.16 118.0 201.16 118.0}	METTP	Connectivity	ConnectivityAntenna	Net VDD
45	0x7f74a4d04620	{219.575 132.16 219.575 132.16}	MET1	Connectivity	ConnectivityAntenna	Net VSS
46	0x7f74a4d04650	{50.17 132.16 50.17 132.16}	MET1	Connectivity	ConnectivityAntenna	Net VSS
47	0x7f74a4d0ddf0	{221.745 125.16 221.745 125.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
48	0x7f74a4d0de20	{48.0 125.16 48.0 125.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
49	0x7f7455f8fcd0	{114.615 120.82 114.76 121.27}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_ro_fast_code_q[4] & Regular Wire of Net u_core_ro_fast_code_q[3] Actual: 0.145000 Required: 0.230000 Type: ParallelRunLength Spacing # 145 230 3 2 : 114.3850 120.8200 114.6150 121.2700 1: 114.7600 120.8200 115.2100 121.2700 1
50	0x7f7455f8fd00	{115.21 120.82 115.355 121.27}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_ro_fast_code_q[2] & Regular Wire of Net u_core_ro_fast_code_q[3] Actual: 0.145000 Required: 0.230000 Type: ParallelRunLength Spacing # 145 230 3 2 : 115.3550 120.8200 115.5850 121.2700 1: 114.7600 120.8200 115.2100 121.2700 1
51	0x7f7455f8fd90	{114.845 120.77 115.125 121.15}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_ro_fast_code_q[3] Type: Metal Short # -1 -1 9 2 : 114.7050 120.6300 115.2650 121.2900 2: 114.7050 120.6300 115.2650 121.2900 2
